home_tract,work_tract,flow_jobs
31055002400,31153010104,2
31055002400,31153010105,1
31055002400,31153010106,3
31055002400,31153010107,4
31055002400,31153010108,13
31055002400,31153010203,3
31055002400,31153010204,2
31055002400,31153010208,2
31055002400,31153010302,4
31055002400,31153010401,12
31055002400,31153010402,1
31055002400,31153010502,2
31055002400,31153010503,2
31055002400,31153010504,3
31055002400,31153010614,2
31055002400,31153010615,1
31055002400,31153010616,10
31055002400,31153010617,4
31055002400,31153010619,2
31055002400,31153010620,2
31055002400,31153010621,2
31055002400,31153010622,6
31055002400,31153010623,2
31055002400,31153010624,4
31055002400,31153010625,2
31055002400,31153010627,1
31055002400,31153010629,32
31055002400,31153010630,1
31055002400,31153010632,3
31055002400,31153010633,6
31055002400,31153010634,2
31055002400,31153010635,9
31055002400,31153010637,1
31055002400,31153010638,2
31055002400,31153010701,4
31055002400,31153010702,1
31055002400,31155968300,1
31055002400,31155968500,1
31055002400,31177050102,5
31055002400,31177050201,1
31055002400,31177050202,1
31055002400,31179978600,1
31055002400,31179978700,2
31055002500,31019969300,1
31055002500,31019969600,1
31055002500,31019969700,2
31055002500,31021963300,1
31055002500,31023967700,1
31055002500,31025965600,1
31055002500,31025965700,1
31055002500,31025966000,2
31055002500,31033955000,1
31055002500,31037964800,1
31055002500,31041971700,1
31055002500,31043010300,1
31055002500,31047968600,1
31055002500,31053963600,1
31055002500,31053963800,3
31055002500,31053964000,2
31055002500,31053964400,2
31055002500,31055000200,5
31055002500,31055000400,7
31055002500,31055000500,37
31055002500,31055000800,1
31055002500,31055001100,1
31055002500,31055001200,10
31055002500,31055001600,7
31055002500,31055001800,28
31055002500,31055001900,1
31055002500,31055002000,14
31055002500,31055002100,4
31055002500,31055002300,10
31055002500,31055002400,3
31055002500,31055002500,22
31055002500,31055002600,3
31055002500,31055002700,7
31055002500,31055002900,2
31055002500,31055003100,91
31055002500,31055003200,6
31055002500,31055003300,10
31055002500,31055003401,1
31055002500,31055003402,4
31055002500,31055003500,5
31055002500,31055003600,5
31055002500,31055003700,3
31055002500,31055003900,2
31055002500,31055004000,13
31055002500,31055004200,7
31055002500,31055004300,8
31055002500,31055004400,21
31055002500,31055004800,3
31055002500,31055004900,3
31055002500,31055005000,5
31055002500,31055005100,23
31055002500,31055005300,2
31055002500,31055005600,5
31055002500,31055005700,1
31055002500,31055005902,1
31055002500,31055006000,1
31055002500,31055006101,1
31055002500,31055006102,4
31055002500,31055006202,2
31055002500,31055006301,1
31055002500,31055006302,1
31055002500,31055006303,1
31055002500,31055006400,2
31055002500,31055006503,2
31055002500,31055006504,7
31055002500,31055006506,4
31055002500,31055006603,5
31055002500,31055006605,5
31055002500,31055006701,26
31055002500,31055006703,5
31055002500,31055006704,9
31055002500,31055006803,6
31055002500,31055006804,7
31055002500,31055006806,8
31055002500,31055006904,2
31055002500,31055006905,7
31055002500,31055007001,21
31055002500,31055007002,1
31055002500,31055007003,16
31055002500,31055007101,6
31055002500,31055007102,6
31055002500,31055007311,1
31055002500,31055007312,9
31055002500,31055007317,4
31055002500,31055007319,2
31055002500,31055007406,2
31055002500,31055007407,4
31055002500,31055007408,3
31055002500,31055007409,79
31055002500,31055007424,1
31055002500,31055007429,1
31055002500,31055007433,2
31055002500,31055007436,5
31055002500,31055007439,2
31055002500,31055007440,1
31055002500,31055007442,1
31055002500,31055007443,1
31055002500,31055007444,4
31055002500,31055007445,5
31055002500,31055007448,4
31055002500,31055007449,2
31055002500,31055007450,1
31055002500,31055007451,2
31055002500,31055007452,1
31055002500,31055007453,1
31055002500,31055007454,4
31055002500,31055007456,2
31055002500,31055007457,13
31055002500,31055007459,5
31055002500,31055007460,1
31055002500,31055007462,8
31055002500,31055007463,8
31055002500,31055007464,4
31055002500,31055007465,1
31055002500,31055007466,1
31055002500,31055007467,5
31055002500,31055007468,2
31055002500,31055007470,1
31055002500,31055007472,2
31055002500,31055007473,3
31055002500,31055007474,5
31055002500,31055007504,2
31055002500,31055007505,2
31055002500,31055007506,3
31055002500,31055007508,1
31055002500,31055007509,2
31055002500,31055007514,2
31055002500,31055007515,5
31055002500,31055007516,1
31055002500,31055007517,2
31055002500,31055007518,2
31055002500,31055007519,3
31055002500,31055007520,2
31055002500,31055007524,5
31055002500,31059091700,1
31055002500,31067965000,1
31055002500,31079000400,2
31055002500,31079000600,1
31055002500,31079000700,1
31055002500,31079001000,2
31055002500,31101000300,1
31055002500,31109000500,1
31055002500,31109001001,1
31055002500,31109001400,1
31055002500,31109001500,1
31055002500,31109001600,2
31055002500,31109001900,5
31055002500,31109002100,2
31055002500,31109002200,1
31055002500,31109002500,2
31055002500,31109002900,1
31055002500,31109003002,1
31055002500,31109003302,1
31055002500,31109003607,2
31055002500,31109003704,1
31055002500,31109003709,1
31055002500,31109003716,2
31055002500,31109003718,1
31055002500,31109003719,1
31055002500,31109003801,1
31055002500,31109010100,1
31055002500,31111959900,1
31055002500,31111960300,1
31055002500,31119960801,1
31055002500,31119960900,1
31055002500,31119961300,1
31055002500,31127968200,1
31055002500,31131966900,1
31055002500,31131967000,1
31055002500,31141965400,1
31055002500,31141965600,1
31055002500,31141965700,1
31055002500,31153010103,1
31055002500,31153010105,1
31055002500,31153010106,3
31055002500,31153010107,5
31055002500,31153010108,8
31055002500,31153010203,3
31055002500,31153010204,1
31055002500,31153010208,3
31055002500,31153010302,2
31055002500,31153010401,6
31055002500,31153010402,1
31055002500,31153010503,1
31055002500,31153010614,2
31055002500,31153010616,9
31055002500,31153010617,3
31055002500,31153010619,7
31055002500,31153010620,5
31055002500,31153010621,1
31055002500,31153010622,9
31055002500,31153010625,2
31055002500,31153010629,46
31055002500,31153010630,1
31055002500,31153010631,1
31055002500,31153010632,1
31055002500,31153010633,4
31055002500,31153010635,5
31055002500,31153010636,3
31055002500,31153010637,5
31055002500,31153010638,3
31055002500,31153010702,3
31055002500,31155968300,1
31055002500,31173940200,1
31055002500,31177050102,1
31055002500,31177050202,1
31055002500,31177050300,2
31055002500,31179978600,1
31055002600,31001965400,2
31055002600,31001966000,1
31055002600,31013951200,1
31055002600,31019969400,1
31055002600,31025965600,1
31055002600,31025966100,1
31055002600,31037964700,1
31055002600,31039972800,2
31055002600,31043010300,1
31055002600,31047968400,1
31055002600,31053963800,1
31055002600,31053964300,1
31055002600,31053964400,2
31055002600,31055000200,1
31055002600,31055000400,11
31055002600,31055000500,21
31055002600,31055000700,1
31055002600,31055000800,2
31055002600,31055001200,1
31055002600,31055001600,9
31055002600,31055001800,33
31055002600,31055002000,11
31055002600,31055002100,1
31055002600,31055002500,5
31055002600,31055002600,15
31055002600,31055002700,3
31055002600,31055002900,11
31055002600,31055003000,2
31055002600,31055003100,85
31055002600,31055003200,8
31055002600,31055003300,2
31055002600,31055003401,4
31055002600,31055003402,1
31055002600,31055003500,1
31055002600,31055003600,3
31055002600,31055003800,5
31055002600,31055003900,2
31055002600,31055004000,12
31055002600,31055004200,8
31055002600,31055004300,2
31055002600,31055004400,14
31055002600,31055004600,1
31055002600,31055004700,4
31055002600,31055004900,1
31055002600,31055005100,23
31055002600,31055005300,2
31055002600,31055005500,1
31055002600,31055005600,3
31055002600,31055006000,2
31055002600,31055006102,3
31055002600,31055006301,1
31055002600,31055006302,2
31055002600,31055006303,1
31055002600,31055006400,2
31055002600,31055006504,3
31055002600,31055006505,1
31055002600,31055006603,6
31055002600,31055006605,8
31055002600,31055006606,1
31055002600,31055006701,17
31055002600,31055006703,1
31055002600,31055006704,1
31055002600,31055006803,4
31055002600,31055006805,3
31055002600,31055006806,8
31055002600,31055006905,7
31055002600,31055006906,2
31055002600,31055007001,25
31055002600,31055007002,1
31055002600,31055007003,22
31055002600,31055007101,2
31055002600,31055007304,1
31055002600,31055007311,1
31055002600,31055007312,7
31055002600,31055007315,1
31055002600,31055007317,4
31055002600,31055007320,2
31055002600,31055007407,1
31055002600,31055007409,74
31055002600,31055007429,5
31055002600,31055007431,2
31055002600,31055007432,1
31055002600,31055007433,2
31055002600,31055007436,1
31055002600,31055007439,6
31055002600,31055007440,2
31055002600,31055007442,2
31055002600,31055007443,1
31055002600,31055007444,5
31055002600,31055007445,2
31055002600,31055007449,3
31055002600,31055007450,1
31055002600,31055007451,4
31055002600,31055007454,3
31055002600,31055007455,4
31055002600,31055007457,8
31055002600,31055007459,7
31055002600,31055007460,1
31055002600,31055007461,1
31055002600,31055007462,1
31055002600,31055007463,3
31055002600,31055007464,13
31055002600,31055007465,1
31055002600,31055007468,1
31055002600,31055007469,2
31055002600,31055007470,1
31055002600,31055007471,1
31055002600,31055007472,2
31055002600,31055007473,2
31055002600,31055007474,7
31055002600,31055007504,1
31055002600,31055007509,1
31055002600,31055007514,1
31055002600,31055007515,6
31055002600,31055007518,1
31055002600,31055007519,2
31055002600,31055007520,2
31055002600,31055007521,1
31055002600,31055007523,2
31055002600,31055007524,7
31055002600,31079000500,1
31055002600,31079000700,1
31055002600,31079001000,6
31055002600,31079001100,1
31055002600,31081969200,1
31055002600,31081969300,1
31055002600,31089974200,1
31055002600,31095963600,1
31055002600,31109000300,1
31055002600,31109000500,1
31055002600,31109000900,1
31055002600,31109001101,1
31055002600,31109001200,1
31055002600,31109001400,1
31055002600,31109001600,1
31055002600,31109001800,1
31055002600,31109001900,7
31055002600,31109002100,2
31055002600,31109002200,1
31055002600,31109002900,2
31055002600,31109003003,1
31055002600,31109003102,1
31055002600,31109003401,1
31055002600,31109003604,1
31055002600,31109003605,2
31055002600,31109003607,2
31055002600,31109003608,1
31055002600,31109003704,2
31055002600,31109003708,1
31055002600,31109003714,1
31055002600,31109003719,1
31055002600,31109003724,1
31055002600,31109003801,2
31055002600,31109010300,1
31055002600,31109010402,2
31055002600,31111960500,1
31055002600,31119961100,1
31055002600,31131966900,1
31055002600,31141965302,1
31055002600,31147968600,1
31055002600,31153010104,4
31055002600,31153010105,6
31055002600,31153010106,1
31055002600,31153010107,9
31055002600,31153010108,10
31055002600,31153010203,1
31055002600,31153010204,3
31055002600,31153010205,1
31055002600,31153010208,1
31055002600,31153010209,1
31055002600,31153010302,1
31055002600,31153010401,6
31055002600,31153010402,2
31055002600,31153010505,1
31055002600,31153010614,2
31055002600,31153010616,7
31055002600,31153010617,1
31055002600,31153010619,3
31055002600,31153010620,3
31055002600,31153010621,3
31055002600,31153010622,3
31055002600,31153010624,1
31055002600,31153010627,1
31055002600,31153010629,18
31055002600,31153010632,2
31055002600,31153010633,4
31055002600,31153010635,9
31055002600,31153010636,2
31055002600,31153010637,2
31055002600,31153010638,3
31055002600,31153010701,7
31055002600,31153010702,3
31055002600,31177050102,1
31055002600,31177050201,1
31055002600,31177050202,2
31055002700,31001965500,1
31055002700,31013951300,1
31055002700,31019969203,1
31055002700,31025965600,1
31055002700,31025965700,1
31055002700,31025965800,1
31055002700,31033955000,1
31055002700,31039972800,2
31055002700,31047968400,1
31055002700,31053963800,1
31055002700,31053964400,2
31055002700,31055000200,1
31055002700,31055000400,8
31055002700,31055000500,7
31055002700,31055001100,4
31055002700,31055001600,9
31055002700,31055001800,36
31055002700,31055001900,3
31055002700,31055002000,10
31055002700,31055002400,1
31055002700,31055002500,6
31055002700,31055002600,2
31055002700,31055002700,11
31055002700,31055002900,14
31055002700,31055003100,91
31055002700,31055003200,13
31055002700,31055003300,2
31055002700,31055003402,2
31055002700,31055003500,5
31055002700,31055003600,1
31055002700,31055003700,1
31055002700,31055003800,3
31055002700,31055003900,4
31055002700,31055004000,11
31055002700,31055004200,3
31055002700,31055004300,4
31055002700,31055004400,17
31055002700,31055004500,1
31055002700,31055004600,3
31055002700,31055004800,2
31055002700,31055004900,3
31055002700,31055005100,14
31055002700,31055005600,2
31055002700,31055005700,1
31055002700,31055005902,2
31055002700,31055006101,1
31055002700,31055006102,4
31055002700,31055006302,1
31055002700,31055006303,3
31055002700,31055006400,1
31055002700,31055006504,4
31055002700,31055006506,2
31055002700,31055006603,1
31055002700,31055006604,3
31055002700,31055006605,4
31055002700,31055006606,5
31055002700,31055006701,19
31055002700,31055006703,3
31055002700,31055006704,8
31055002700,31055006803,1
31055002700,31055006805,6
31055002700,31055006806,5
31055002700,31055006905,5
31055002700,31055006906,6
31055002700,31055007001,18
31055002700,31055007003,17
31055002700,31055007101,4
31055002700,31055007102,5
31055002700,31055007303,2
31055002700,31055007304,3
31055002700,31055007311,2
31055002700,31055007312,4
31055002700,31055007315,2
31055002700,31055007317,2
31055002700,31055007320,6
31055002700,31055007406,5
31055002700,31055007408,2
31055002700,31055007409,60
31055002700,31055007429,6
31055002700,31055007433,1
31055002700,31055007434,1
31055002700,31055007436,1
31055002700,31055007439,6
31055002700,31055007440,3
31055002700,31055007441,1
31055002700,31055007444,5
31055002700,31055007445,3
31055002700,31055007448,6
31055002700,31055007449,6
31055002700,31055007452,1
31055002700,31055007454,1
31055002700,31055007457,8
31055002700,31055007458,2
31055002700,31055007459,2
31055002700,31055007461,1
31055002700,31055007462,1
31055002700,31055007463,4
31055002700,31055007464,8
31055002700,31055007466,1
31055002700,31055007467,10
31055002700,31055007469,1
31055002700,31055007470,1
31055002700,31055007473,7
31055002700,31055007474,4
31055002700,31055007504,3
31055002700,31055007506,2
31055002700,31055007514,1
31055002700,31055007515,5
31055002700,31055007519,3
31055002700,31055007520,1
31055002700,31055007521,1
31055002700,31055007523,1
31055002700,31055007524,9
31055002700,31079000500,1
